ts-order-service,order.controller.OrderController,order.controller.OrderController.addcreateNewOrder,/order/admin,POST,org.springframework.http.HttpEntity,false,@RequestBody_Order_order&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.queryOrders,/order/query,POST,org.springframework.http.HttpEntity,false,@RequestBody_OrderInfo_qi&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.modifyOrder,/order/status/{orderId}/{status},GET,org.springframework.http.HttpEntity,false,@PathVariable_String_orderId&@PathVariable_int_status&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.home,/welcome,GET,java.lang.String,false,
ts-order-service,order.controller.OrderController,order.controller.OrderController.queryOrdersForRefresh,/order/refresh,POST,org.springframework.http.HttpEntity,false,@RequestBody_OrderInfo_qi&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.calculateSoldTicket,/order/{travelDate}/{trainNumber},GET,org.springframework.http.HttpEntity,false,@PathVariable_String_travelDate&@PathVariable_String_trainNumber&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.payOrder,/order/orderPay/{orderId},GET,org.springframework.http.HttpEntity,false,@PathVariable_String_orderId&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.getOrderById,/order/{orderId},GET,org.springframework.http.HttpEntity,false,@PathVariable_String_orderId&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.saveOrderInfo,/order,PUT,org.springframework.http.HttpEntity,false,@RequestBody_Order_orderInfo&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.deleteOrder,/order/{orderId},DELETE,org.springframework.http.HttpEntity,false,@PathVariable_String_orderId&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.createNewOrder,/order,POST,org.springframework.http.HttpEntity,false,@RequestBody_Order_createOrder&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.getOrderPrice,/order/price/{orderId},GET,org.springframework.http.HttpEntity,false,@PathVariable_String_orderId&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.updateOrder,/order/admin,PUT,org.springframework.http.HttpEntity,false,@RequestBody_Order_order&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.getTicketListByDateAndTripId,/order/tickets,POST,org.springframework.http.HttpEntity,false,@RequestBody_Seat_seatRequest&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.securityInfoCheck,/order/security/{checkDate}/{accountId},GET,org.springframework.http.HttpEntity,false,@PathVariable_String_checkDate&@PathVariable_String_accountId&@RequestHeader_HttpHeaders_headers
ts-order-service,order.controller.OrderController,order.controller.OrderController.findAllOrder,/order,GET,org.springframework.http.HttpEntity,false,@RequestHeader_HttpHeaders_headers
